Level;Country;State;County;Longitude;Latitude;Zoom factor;
2;India;Andhra Pradesh;Uplingapalli;78.3613889;17.9308333;11;
2;India;Andhra Pradesh;Uparpalli;78.5875;17.5725;11;
2;India;Andhra Pradesh;Upal;78.5677778;17.4038889;11;
2;India;Andhra Pradesh;Undial;77.75;16.4333333;11;
2;India;Andhra Pradesh;Undi;81.4666667;16.6;11;
2;India;Andhra Pradesh;Undavalli;80.5833333;16.4833333;11;
2;India;Andhra Pradesh;Undavalle;80.5833333;16.4833333;11;
2;India;Andhra Pradesh;Umri;78.9;19.5166667;11;
2;India;Andhra Pradesh;Ullapalem;80.0666667;15.2333333;11;
2;India;Andhra Pradesh;Ullah;78.0666667;19.1833333;11;
2;India;Andhra Pradesh;Ulindakonda;77.9833333;15.6333333;11;
2;India;Andhra Pradesh;Ulavapadu;80;15.1666667;11;
2;India;Andhra Pradesh;Ulavapad;80;15.1666667;11;
2;India;Andhra Pradesh;Udayagiri;79.3166667;14.8666667;11;
2;India;Andhra Pradesh;Udampur;78.85;19.2;11;
2;India;Andhra Pradesh;Udakatla;77.95;16.5;11;
2;India;Andhra Pradesh;Uchapalem;79.6666667;14.3666667;11;
2;India;Andhra Pradesh;Ualapalli;78.4363889;17.2836111;11;
2;India;Andhra Pradesh;Turpupundla;79.7833333;14.1833333;11;
2;India;Andhra Pradesh;Turkapalli;78.8294444;17.6563889;11;
2;India;Andhra Pradesh;Turkai Khanapur;78.2094444;17.6863889;11;
2;India;Andhra Pradesh;Turkaguda;78.8086111;17.3225;11;
2;India;Andhra Pradesh;Turimerla;79.7333333;14.2666667;11;
2;India;Andhra Pradesh;Tupran;78.48;17.8447222;11;
2;India;Andhra Pradesh;Tunki;78.5733333;17.7563889;11;
2;India;Andhra Pradesh;Tunkapalem;79.8333333;14.3;11;
2;India;Andhra Pradesh;Tuni;82.55;17.35;11;
2;India;Andhra Pradesh;Tungaturti;79.5833333;17.4333333;11;
2;India;Andhra Pradesh;Tumuluru;80.75;16.2833333;11;
2;India;Andhra Pradesh;Tumpalli;78.01;17.0947222;11;
2;India;Andhra Pradesh;Tummurukota;79.4666667;16.55;11;
2;India;Andhra Pradesh;Tummalatalupur;79.6833333;14.3;11;
2;India;Andhra Pradesh;Tummalapenta;80.0666667;14.9;11;
2;India;Andhra Pradesh;Tumlur;78.4586111;17.1291667;11;
2;India;Andhra Pradesh;Tumkunta;78.5561111;17.5630556;11;
2;India;Andhra Pradesh;Tumkuhta;78.6986111;17.5922222;11;
2;India;Andhra Pradesh;Tumbagarh;84.4666667;19.0166667;11;
2;India;Andhra Pradesh;Tumbagad;84.4666667;19.0166667;11;
2;India;Andhra Pradesh;Tulsinagar;78.45;17.0861111;11;
2;India;Andhra Pradesh;Tuljapur;78.2847222;17.8202778;11;
2;India;Andhra Pradesh;Tule Kalan;78.63;17.1016667;11;
2;India;Andhra Pradesh;Tulanguda;78.3411111;17.0091667;11;
2;India;Andhra Pradesh;Tuggali;77.55;15.3333333;11;
2;India;Andhra Pradesh;Tsundupalli;78.9166667;13.9833333;11;
2;India;Andhra Pradesh;Tsundupalle;78.9166667;13.9833333;11;
2;India;Andhra Pradesh;Tsandavolu;80.6166667;16;11;
2;India;Andhra Pradesh;Tsadumu;78.1166667;13.6666667;11;
2;India;Andhra Pradesh;Tsadum;78.9166667;13.55;11;
2;India;Andhra Pradesh;Tsadam;78.9166667;13.55;11;
2;India;Andhra Pradesh;Tripurantakam;79.45;15.9833333;11;
2;India;Andhra Pradesh;Trimulgherry;78.5166667;17.4702778;11;
2;India;Andhra Pradesh;Totapallo-Guduru;80.1;14.3833333;11;
2;India;Andhra Pradesh;Totapalliguduru;80.1;14.3833333;11;
2;India;Andhra Pradesh;Totapalleguduru;80.1;14.3833333;11;
2;India;Andhra Pradesh;Totakurapalem;82.8333333;17.6833333;11;
2;India;Andhra Pradesh;Topkonda;78.085;17.5044444;11;
2;India;Andhra Pradesh;Tonduru;78.2833333;14.5666667;11;
2;India;Andhra Pradesh;Tondur;78.2833333;14.5666667;11;
2;India;Andhra Pradesh;Tondangi;82.4666667;17.25;11;
2;India;Andhra Pradesh;Tokapalle;79.2833333;15.8833333;11;
2;India;Andhra Pradesh;Tokalapudi;79.6833333;14.1666667;11;
2;India;Andhra Pradesh;Togarpaalli;78.0244444;17.5872222;11;
2;India;Andhra Pradesh;Togarakunta;77.4666667;14.4833333;11;
2;India;Andhra Pradesh;Toderu;79.7666667;14.4;11;
2;India;Andhra Pradesh;Tocham;78.5333333;19.5333333;11;
2;India;Andhra Pradesh;Tiruvuru;80.6333333;18.1;11;
2;India;Andhra Pradesh;Tiruvur;80.6333333;18.1;11;
2;India;Andhra Pradesh;Tirupati;79.4166667;13.65;11;
2;India;Andhra Pradesh;Tirumalai;79.4166667;13.65;11;
2;India;Andhra Pradesh;Tirumala;79.35;13.6833333;11;
2;India;Andhra Pradesh;Tirpol;78.025;17.5380556;11;
2;India;Andhra Pradesh;Tirmalgiri;79.4333333;17.4833333;11;
2;India;Andhra Pradesh;Tirmalapur;78.0841667;17.22;11;
2;India;Andhra Pradesh;Tippireddipalli;79.7166667;14.1666667;11;
2;India;Andhra Pradesh;Tippavarapadu;79.7833333;14.15;11;
2;India;Andhra Pradesh;Tipparti;79.4166667;17.0166667;11;
2;India;Andhra Pradesh;Tipparam;78.7533333;17.9066667;11;
2;India;Andhra Pradesh;Tippaigudam;78.7788889;17.1775;11;
2;India;Andhra Pradesh;Tipanuru;79.8666667;14.1;11;
2;India;Andhra Pradesh;Timmnayudupet;79.2166667;14.7166667;11;
2;India;Andhra Pradesh;Timmasamudram;79.75;13.65;11;
2;India;Andhra Pradesh;Timmareddipalle;79.3666667;15.4833333;11;
2;India;Andhra Pradesh;Timmaraipet;80.3666667;17.4;11;
2;India;Andhra Pradesh;Timmapuram;82.0333333;17.3833333;11;
2;India;Andhra Pradesh;Timmapur;78.5577778;17.13;11;
2;India;Andhra Pradesh;Timmanayudupeta;79.2166667;14.7166667;11;
2;India;Andhra Pradesh;Timmanayanipeta;78.1666667;15.0333333;11;
2;India;Andhra Pradesh;Timmanayanipet;78.1666667;15.0333333;11;
2;India;Andhra Pradesh;Timmanayanipela;78.1666667;15.0333333;11;
2;India;Andhra Pradesh;Timmajipett;78.2;16.6833333;11;
2;India;Andhra Pradesh;Timmaipalli;78.7036111;17.8355556;11;
2;India;Andhra Pradesh;Timinareddipalli;78.855;17.9361111;11;
2;India;Andhra Pradesh;Timajipet;78.2;16.6833333;11;
2;India;Andhra Pradesh;Tilaru;84.0833333;18.4833333;11;
2;India;Andhra Pradesh;Tilani;79.2666667;19.1666667;11;
2;India;Andhra Pradesh;Tiladru;80.4166667;17.2;11;
2;India;Andhra Pradesh;Tikkavadipalem;83.2833333;17.7333333;11;
2;India;Andhra Pradesh;Tikao Palao;83.2833333;17.7333333;11;
2;India;Andhra Pradesh;Tigula;78.7722222;17.8197222;11;
2;India;Andhra Pradesh;Thulipalem;80.1;14.75;11;
2;India;Andhra Pradesh;Thukkuguda;78.4772222;17.2105556;11;
2;India;Andhra Pradesh;Thimmayapalli;78.5183333;17.0680556;11;
2;India;Andhra Pradesh;Tettu;80;15.05;11;
2;India;Andhra Pradesh;Teratpalli;78.9436111;17.055;11;
2;India;Andhra Pradesh;Tenali;80.5833333;16.25;11;
2;India;Andhra Pradesh;Temburu;84.1333333;18.6333333;11;
2;India;Andhra Pradesh;Telugudam;78.6705556;17.4036111;11;
2;India;Andhra Pradesh;Telkapalli;78.4666667;16.45;11;
2;India;Andhra Pradesh;Tekmal;78.0433333;17.9691667;11;
2;India;Andhra Pradesh;Tekkali;84.2333333;18.6166667;11;
2;India;Andhra Pradesh;Tegada;80.85;18.0333333;11;
2;India;Andhra Pradesh;Tayyuru;79.3166667;13.3;11;
2;India;Andhra Pradesh;Tatparti;79.7666667;14.5166667;11;
2;India;Andhra Pradesh;Tatiparti;79.7666667;14.5166667;11;
2;India;Andhra Pradesh;Taticherla;79.05;15.3833333;11;
2;India;Andhra Pradesh;Tarur;78.6130556;17.2891667;11;
2;India;Andhra Pradesh;Tarlupadu;79.2333333;15.65;11;
2;India;Andhra Pradesh;Tarlapadu;79.2333333;15.65;11;
2;India;Andhra Pradesh;Tarlakota;84.4;18.8166667;11;
2;India;Andhra Pradesh;Tarigonda;78.6333333;13.7;11;
2;India;Andhra Pradesh;Tardmatipeta;78.6786111;17.3575;11;
2;India;Andhra Pradesh;Tardanpalli;78.0813889;17.7019444;11;
2;India;Andhra Pradesh;Taragupal;79.1833333;17.9333333;11;
2;India;Andhra Pradesh;Tapaspalli;78.8463889;17.9;11;
2;India;Andhra Pradesh;Tanuku;81.7;16.75;11;
2;India;Andhra Pradesh;Tanisahippeta;84.1166667;18.3333333;11;
2;India;Andhra Pradesh;Tanguturu;80.05;15.35;11;
2;India;Andhra Pradesh;Tangutur;80.05;15.35;11;
2;India;Andhra Pradesh;Tangedupalli;78.8944444;17.2363889;11;
2;India;Andhra Pradesh;Tangeda;79.8333333;16.6666667;11;
2;India;Andhra Pradesh;Tangatur;79.2166667;14.3;11;
2;India;Andhra Pradesh;Tangallapalli;78.0513889;17.0413889;11;
2;India;Andhra Pradesh;Tangadpalli;78.0577778;17.3744444;11;
2;India;Andhra Pradesh;Tanesh Petta;84.1166667;18.3333333;11;
2;India;Andhra Pradesh;Tandur;77.5833333;17.2333333;11;
2;India;Andhra Pradesh;Tanakallu;78.1833333;13.9166667;11;
2;India;Andhra Pradesh;Tamsi;78.4166667;19.6833333;11;
2;India;Andhra Pradesh;Tammenapatnam;80.1;14.2333333;11;
2;India;Andhra Pradesh;Tamballapalle;78.4333333;13.8166667;11;
2;India;Andhra Pradesh;Talupula;78.2666667;14.25;11;
2;India;Andhra Pradesh;Tallapalem;82.9;17.65;11;
2;India;Andhra Pradesh;Talkatta;78.2075;17.2975;11;
2;India;Andhra Pradesh;Talapur;78.2844444;17.4663889;11;
2;India;Andhra Pradesh;Talamanchipatnam;78.3166667;14.9333333;11;
2;India;Andhra Pradesh;Talagadadivi;80.9166667;15.9166667;11;
2;India;Andhra Pradesh;Takapuram;78.9255556;17.4813889;11;
2;India;Andhra Pradesh;Tadpatri;78.0166667;14.9166667;11;
2;India;Andhra Pradesh;Tadlapalli;78.1252778;17.2372222;11;
2;India;Andhra Pradesh;Tadivaripalli;79.2833333;15.6;11;
2;India;Andhra Pradesh;Tadivaripalle;79.2833333;15.6;11;
2;India;Andhra Pradesh;Tadimarri;77.8666667;14.5666667;11;
2;India;Andhra Pradesh;Tadikonda;80.45;16.4166667;11;
2;India;Andhra Pradesh;Tadikalapudi;81.1666667;16.9;11;
2;India;Andhra Pradesh;Tadikal;79.2833333;18.3166667;11;
2;India;Andhra Pradesh;Tadiconda;80.45;16.4166667;11;
2;India;Andhra Pradesh;Tadepalligudem;81.5;16.8333333;11;
2;India;Andhra Pradesh;Tadepalli;80.6;16.4666667;11;
2;India;Andhra Pradesh;Tadepallegudem;81.5;16.8333333;11;
2;India;Andhra Pradesh;Tadepalle;80.6;16.4666667;11;
2;India;Andhra Pradesh;Taddarpalli;78.6788889;17.7536111;11;
2;India;Andhra Pradesh;Tadcharla;79.7333333;18.5333333;11;
2;India;Andhra Pradesh;Tada;80.0333333;13.5833333;11;
2;India;Andhra Pradesh;Tacherla;79.7333333;18.5333333;11;
2;India;Andhra Pradesh;Sutaguda;78.4813889;17.6072222;11;
2;India;Andhra Pradesh;Suryapet;79.6166667;17.15;11;
2;India;Andhra Pradesh;Suryalanka;80.5333333;15.85;11;
2;India;Andhra Pradesh;Sururnagar;78.5333333;17.3561111;11;
2;India;Andhra Pradesh;Suriapet;79.6166667;17.15;11;
2;India;Andhra Pradesh;Suriapalem;80.55;16.55;11;
2;India;Andhra Pradesh;Suredu;80.7;18.1666667;11;
2;India;Andhra Pradesh;Surareddipalem;80.0666667;15.4166667;11;
2;India;Andhra Pradesh;Surangal;78.2722222;17.2963889;11;
2;India;Andhra Pradesh;Surampalli;78.6130556;17.9880556;11;
2;India;Andhra Pradesh;Suraipalli;78.9086111;17.3827778;11;
2;India;Andhra Pradesh;Suntadasupalli;79.8166667;14.2166667;11;
2;India;Andhra Pradesh;Sunkarimetta;82.9666667;18.2666667;11;
2;India;Andhra Pradesh;Sunigram;79.0333333;18.2;11;
2;India;Andhra Pradesh;Sundi Penta;78.9;16.0833333;11;
2;India;Andhra Pradesh;Suluru;80.0166667;13.7;11;
2;India;Andhra Pradesh;Sulurpeta;80.0166667;13.7;11;
2;India;Andhra Pradesh;Sulurpet;80.0166667;13.7;11;
2;India;Andhra Pradesh;Sultanpur;78.0886111;17.7213889;11;
2;India;Andhra Pradesh;Sultanabad;79.3333333;18.5333333;11;
2;India;Andhra Pradesh;Sulakampalli;78.2836111;17.6377778;11;
2;India;Andhra Pradesh;Sugur;77.9833333;16.1333333;11;
2;India;Andhra Pradesh;Subhanpur;78.3511111;17.1025;11;
2;India;Andhra Pradesh;Srungavarapukota;83.1666667;18.1166667;11;
2;India;Andhra Pradesh;Srisailam;78.8666667;16.0833333;11;
2;India;Andhra Pradesh;Srirangapur;78.0666667;16.1833333;11;
2;India;Andhra Pradesh;Sriramagiri;81.3;17.5333333;11;
2;India;Andhra Pradesh;Srikurmam;84.0166667;18.2666667;11;
2;India;Andhra Pradesh;Srikakulam;83.9;18.3;11;
2;India;Andhra Pradesh;Srigiripadu;79.3333333;16.3166667;11;
2;India;Andhra Pradesh;Soraram;78.4016667;17.9497222;11;
2;India;Andhra Pradesh;Sone;78.3833333;19.0166667;11;
2;India;Andhra Pradesh;Son;78.3833333;19.0166667;11;
2;India;Andhra Pradesh;Sompeta;84.6;18.9333333;11;
2;India;Andhra Pradesh;Sompet;78.1411111;17.8733333;11;
2;India;Andhra Pradesh;Somidevipalle;79.0333333;15.45;11;
2;India;Andhra Pradesh;Somawaram;78.7647222;17.4333333;11;
2;India;Andhra Pradesh;Somavaram;82.1333333;17.2333333;11;
2;India;Andhra Pradesh;Somaram;78.5027778;17.6783333;11;
2;India;Andhra Pradesh;Somala;78.8166667;13.4666667;11;
2;India;Andhra Pradesh;Solipur;78.2105556;17.0388889;11;
2;India;Andhra Pradesh;Solarum;78.5233333;17.5141667;11;
2;India;Andhra Pradesh;Soanpeta;78.35;18.9666667;11;
2;India;Andhra Pradesh;Sj;77.6833333;16.0166667;11;
2;India;Andhra Pradesh;Siwampet;78.37;17.79;11;
2;India;Andhra Pradesh;Sivji Palao;83.3333333;17.7333333;11;
2;India;Andhra Pradesh;Sivarampuram;83.2333333;18.5333333;11;
2;India;Andhra Pradesh;Sivanaguda;78.8894444;17.0061111;11;
2;India;Andhra Pradesh;Sivanagar;78.2719444;17.6077778;11;
2;India;Andhra Pradesh;Sivampet;78.37;17.79;11;
2;India;Andhra Pradesh;Sivajipalem;83.3333333;17.7333333;11;
2;India;Andhra Pradesh;Sivaaguda;78.8894444;17.0061111;11;
2;India;Andhra Pradesh;Sitarampuram;79.1333333;15.0333333;11;
2;India;Andhra Pradesh;Sitarampur;78.1308333;17.2108333;11;
2;India;Andhra Pradesh;Sitaramapuram;78.6666667;14.7166667;11;
2;India;Andhra Pradesh;Sitaramapotam;78.6666667;14.7166667;11;
2;India;Andhra Pradesh;Sitanagarem;80.9666667;17.2;11;
2;India;Andhra Pradesh;Sitanagaram;80.6;16.4833333;11;
2;India;Andhra Pradesh;Sitammapeta;83.3166667;17.7333333;11;
2;India;Andhra Pradesh;Sitam Petta;83.3166667;17.7333333;11;
2;India;Andhra Pradesh;Sirvel;78.5333333;15.3166667;11;
2;India;Andhra Pradesh;Sirvei;78.5333333;15.3166667;11;
2;India;Andhra Pradesh;Sirsilla;78.8333333;18.3833333;11;
2;India;Andhra Pradesh;Sirsangundia;78.8319444;17.9972222;11;
2;India;Andhra Pradesh;Sirsa;79.95;18.9333333;11;
2;India;Andhra Pradesh;Sirpur-Tandura;79.6;19.4833333;11;
2;India;Andhra Pradesh;Sirpuram;80.5666667;18.4833333;11;
2;India;Andhra Pradesh;Sirpur;79.6;19.4833333;11;
2;India;Andhra Pradesh;Sironcha;79.9666667;18.8333333;11;
2;India;Andhra Pradesh;Sirisadu;79.55;18.2833333;11;
2;India;Andhra Pradesh;Sirgarpalli;78.7177778;17.8161111;11;
2;India;Andhra Pradesh;Sirampet;78.1066667;17.6725;11;
2;India;Andhra Pradesh;Singawaram;78.8888889;17.7972222;11;
2;India;Andhra Pradesh;Singatam;78.725;17.9063889;11;
2;India;Andhra Pradesh;Singareni;80.2666667;17.5;11;
2;India;Andhra Pradesh;Singarayakonda;80.0333333;15.25;11;
2;India;Andhra Pradesh;Singaraya Konda Pagoda;80.0333333;15.25;11;
2;India;Andhra Pradesh;Singaram;78.41;17.6516667;11;
2;India;Andhra Pradesh;Singapur;78.1275;17.4697222;11;
2;India;Andhra Pradesh;Singannaguba;78.5636111;17.7272222;11;
2;India;Andhra Pradesh;Singanamala;77.7166667;14.8;11;
2;India;Andhra Pradesh;Singaipalli;78.6672222;17.8488889;11;
2;India;Andhra Pradesh;Simhadripuram;78.1333333;14.6333333;11;
2;India;Andhra Pradesh;Simhachalam;83.1666667;17.75;11;
2;India;Andhra Pradesh;Sileru;82.05;18.0166667;11;
2;India;Andhra Pradesh;Sikandrapuram;78.1969444;17.7602778;11;
2;India;Andhra Pradesh;Siglipuram;78.4383333;17.1566667;11;
2;India;Andhra Pradesh;Sigadam;83.6833333;18.3833333;11;
2;India;Andhra Pradesh;Sidiur;78.0002778;17.3588889;11;
2;India;Andhra Pradesh;Siddipet;78.85;18.1;11;
2;India;Andhra Pradesh;Siddhavattam;78.9666667;14.4666667;11;
2;India;Andhra Pradesh;Siddeswaram;78.3333333;16.0333333;11;
2;India;Andhra Pradesh;Siddapur;78.3519444;17.0569444;11;
2;India;Andhra Pradesh;Shripalle;78.0833333;16;11;
2;India;Andhra Pradesh;Shivannaguda;78.8894444;17.0061111;11;
2;India;Andhra Pradesh;Shetpalli;78.3044444;17.9572222;11;
2;India;Andhra Pradesh;Sherigudam;78.9647222;17.0372222;11;
2;India;Andhra Pradesh;Sheonur;78.4852778;17.9413889;11;
2;India;Andhra Pradesh;Shekotla;78.4652778;17.9711111;11;
2;India;Andhra Pradesh;Shankrampet;78.4063889;17.9875;11;
2;India;Andhra Pradesh;Shankerpalli;78.1316667;17.4513889;11;
2;India;Andhra Pradesh;Shankarpalli;78.1316667;17.4513889;11;
2;India;Andhra Pradesh;Shanidnagar;78.3808333;17.8405556;11;
2;India;Andhra Pradesh;Shamsabad;78.3969444;17.2602778;11;
2;India;Andhra Pradesh;Shakapur;77.95;16.55;11;
2;India;Andhra Pradesh;Shahpur;78.3355556;17.2186111;11;
2;India;Andhra Pradesh;Shahmirpet;78.5758333;17.5927778;11;
2;India;Andhra Pradesh;Shahabad;78.1319444;17.1630556;11;
2;India;Andhra Pradesh;Shadnagar;78.2058333;17.0702778;11;
2;India;Andhra Pradesh;Setturu;76.9833333;14.45;11;
2;India;Andhra Pradesh;Settigunta;79.4;13.85;11;
2;India;Andhra Pradesh;Seripalli;78.6191667;17.7886111;11;
2;India;Andhra Pradesh;Seripalle;78.0833333;16;11;
2;India;Andhra Pradesh;Seriguda;78.62;17.2141667;11;
2;India;Andhra Pradesh;Seri Sultanpur;78.3083333;17.5547222;11;
2;India;Andhra Pradesh;Sengaon;79.1333333;19.5833333;11;
2;India;Andhra Pradesh;Secundurabad;78.5;17.45;11;
2;India;Andhra Pradesh;Secunderabad;78.5;17.45;11;
2;India;Andhra Pradesh;Sattenapalle;80.1833333;16.4;11;
2;India;Andhra Pradesh;Sattavada;81.6833333;17.7;11;
2;India;Andhra Pradesh;Sasnur;77.95;16.1;11;
2;India;Andhra Pradesh;Sarwel;78.9316667;17.1630556;11;
2;India;Andhra Pradesh;Sarvakota;84.05;18.6;11;
2;India;Andhra Pradesh;Saruvapuram;80.0666667;18.1166667;11;
2;India;Andhra Pradesh;Sarjakhanpet;77.7666667;17.0333333;11;
2;India;Andhra Pradesh;Sardarnagar;78.1644444;17.0936111;11;
2;India;Andhra Pradesh;Saraswatiguda;78.4986111;17.1711111;11;
2;India;Andhra Pradesh;Santajuturu;78.5333333;15.6333333;11;
2;India;Andhra Pradesh;Sankarayalapeta;78.6;13.2166667;11;
2;India;Andhra Pradesh;Sankanipalli;78.9855556;17.2613889;11;
2;India;Andhra Pradesh;Sanjemula;78.3;15.1666667;11;
2;India;Andhra Pradesh;Sanjamala;78.3;15.1666667;11;
2;India;Andhra Pradesh;Sangupet;78.0716667;17.7852778;11;
2;India;Andhra Pradesh;Sangareddipet;78.0916667;17.6294444;11;
2;India;Andhra Pradesh;Sangareddi;78.0916667;17.6294444;11;
2;India;Andhra Pradesh;Sangam;79.75;14.6;11;
2;India;Andhra Pradesh;Sangaipet;78.5175;17.9288889;11;
2;India;Andhra Pradesh;Sandrapodu;78.7833333;15.3166667;11;
2;India;Andhra Pradesh;Sandampet;78.0986111;17.7919444;11;
2;India;Andhra Pradesh;Sanagalaguduru;78.05;14.8166667;11;
2;India;Andhra Pradesh;Samalkot;82.1833333;17.05;11;
2;India;Andhra Pradesh;Salwapur;78.8802778;17.8147222;11;
2;India;Andhra Pradesh;Salur;83.2166667;18.5333333;11;
2;India;Andhra Pradesh;Salorah;77.8333333;18.7;11;
2;India;Andhra Pradesh;Salojpalli;78.0127778;17.9733333;11;
2;India;Andhra Pradesh;Salbaka;80.3666667;18.4166667;11;
2;India;Andhra Pradesh;Salabatpur;78.1833333;17.85;11;
2;India;Andhra Pradesh;Saiyid Alipet;78.2586111;17.7097222;11;
2;India;Andhra Pradesh;Saidapuram;79.7333333;14.1666667;11;
2;India;Andhra Pradesh;Saidapur;78.9458333;17.6183333;11;
2;India;Andhra Pradesh;Sahibguga;78.4;17.3666667;11;
2;India;Andhra Pradesh;Sadullanagar;78.215;17.6761111;11;
2;India;Andhra Pradesh;Sadasivpet;77.95;17.6166667;11;
2;India;Andhra Pradesh;Sadaseopet;77.95;17.6166667;11;
2;India;Andhra Pradesh;Sabbavaram;83.1333333;17.7833333;11;
2;India;Andhra Pradesh;Sabaspalli;78.4297222;17.8127778;11;
2;India;Andhra Pradesh;Sabasgudam;78.8813889;17.8516667;11;
2;India;Andhra Pradesh;Rukmapur;78.4913889;17.9966667;11;
2;India;Andhra Pradesh;Rudrur;77.8833333;18.5833333;11;
2;India;Andhra Pradesh;Rudrawaram;78.1686111;17.565;11;
2;India;Andhra Pradesh;Rudravaram;78.6;15.2333333;11;
2;India;Andhra Pradesh;Rudrangi;78.6833333;18.6333333;11;
2;India;Andhra Pradesh;Rudrajupalle;80.85;17.2666667;11;
2;India;Andhra Pradesh;Rudakota;82.4666667;18.3;11;
2;India;Andhra Pradesh;Rollapenta;78.8166667;15.8833333;11;
2;India;Andhra Pradesh;Rolla;77.1;13.8330556;11;
2;India;Andhra Pradesh;Roddam;77.4333333;14.1;11;
2;India;Andhra Pradesh;Rettapalli;79.8833333;14.0833333;11;
2;India;Andhra Pradesh;Rettapalle;79.8833333;14.0833333;11;
2;India;Andhra Pradesh;Repalle;80.85;16.0166667;11;
2;India;Andhra Pradesh;Rentachintala;79.55;16.5666667;11;
2;India;Andhra Pradesh;Renkunta;78.9111111;17.7163889;11;
2;India;Andhra Pradesh;Renigunta;79.5166667;13.65;11;
2;India;Andhra Pradesh;Remidicherla;79.6666667;16.3;11;
2;India;Andhra Pradesh;Relangi;81.6666667;16.7166667;11;
2;India;Andhra Pradesh;Regulakunta;78.3936111;17.0286111;11;
2;India;Andhra Pradesh;Regod;77.8333333;17.9833333;11;
2;India;Andhra Pradesh;Regoad;77.8333333;17.9833333;11;
2;India;Andhra Pradesh;Regadipalle;78.15;14.8166667;11;
2;India;Andhra Pradesh;Regadiguduru;78.4833333;15.7166667;11;
2;India;Andhra Pradesh;Regadepalle;78.15;14.8166667;11;
2;India;Andhra Pradesh;Reddivaripalle;78.2166667;14.2666667;11;
2;India;Andhra Pradesh;Reddipalli;78.2477778;17.3736111;11;
2;India;Andhra Pradesh;Reddipalle;79.2333333;14.0833333;11;
2;India;Andhra Pradesh;Reddi Khanapur;78.1383333;17.6913889;11;
2;India;Andhra Pradesh;Razupalem;79.7333333;14.1166667;11;
2;India;Andhra Pradesh;Razole;81.8333333;16.4833333;11;
2;India;Andhra Pradesh;Razampeta;79.1666667;14.1833333;11;
2;India;Andhra Pradesh;Razam;83.6666667;18.4666667;11;
2;India;Andhra Pradesh;Rayavaram;79.3166667;15.7166667;11;
2;India;Andhra Pradesh;Rayarpet;78.7163889;17.4925;11;
2;India;Andhra Pradesh;Rayapeta;80.1;14.7333333;11;
2;India;Andhra Pradesh;Rayapalli;79.1166667;17.4666667;11;
2;India;Andhra Pradesh;Rayanapadu;80.5666667;16.5666667;11;
2;India;Andhra Pradesh;Rayalcheruvu;77.8166667;15.0666667;11;
2;India;Andhra Pradesh;Rayalapeta;78.7333333;13.3333333;11;
2;India;Andhra Pradesh;Rayalacheruvu;77.8166667;15.0666667;11;
2;India;Andhra Pradesh;Rayadrug;76.8666667;14.7;11;
2;India;Andhra Pradesh;Rayachoti;78.75;14.05;11;
